geoid,name,metric,reason
1350036,"Martinez CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1350036,"Martinez CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1350036,"Martinez CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1350036,"Martinez CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1350036,"Martinez CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1350036,"Martinez CDP, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1350176,"Matthews CDP, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1350176,"Matthews CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350260,"Maxeys town, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1350260,"Maxeys town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350484,"Maysville town, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1350484,"Maysville town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1350484,"Maysville town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1350484,"Maysville town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1350484,"Maysville town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1350484,"Maysville town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
1350484,"Maysville town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350596,"Meansville city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1350596,"Meansville city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1350596,"Meansville city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1350596,"Meansville city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1350596,"Meansville city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1350596,"Meansville city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1350596,"Meansville city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350680,"Meigs city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1350680,"Meigs city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1350680,"Meigs city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1350680,"Meigs city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1350680,"Meigs city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1350680,"Meigs city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1350680,"Meigs city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350820,"Mendes CDP, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1350820,"Mendes CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350848,"Menlo city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1350848,"Menlo city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1350848,"Menlo city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1350848,"Menlo city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1350848,"Menlo city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1350848,"Menlo city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1350848,"Menlo city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1350960,"Mershon CDP, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1350960,"Mershon CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351072,"Metter city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351072,"Metter city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1351072,"Metter city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1351072,"Metter city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1351072,"Metter city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1351072,"Metter city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1351072,"Metter city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351240,"Midville city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351240,"Midville city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1351240,"Midville city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1351240,"Midville city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1351240,"Midville city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351240,"Midville city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1351240,"Midville city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351352,"Midway city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351352,"Midway city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1351352,"Midway city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1351352,"Midway city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1351352,"Midway city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351352,"Midway city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1351352,"Midway city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351408,"Milan city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351408,"Milan city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1351408,"Milan city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1351408,"Milan city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1351408,"Milan city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351408,"Milan city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1351408,"Milan city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351492,"Milledgeville city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351492,"Milledgeville city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1351492,"Milledgeville city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1351492,"Milledgeville city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1351492,"Milledgeville city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351492,"Milledgeville city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1351492,"Milledgeville city, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1351520,"Millen city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351520,"Millen city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1351520,"Millen city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1351520,"Millen city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1351520,"Millen city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351520,"Millen city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1351520,"Millen city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351576,"Millwood CDP, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1351576,"Millwood CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351604,"Milner city, Georgia",pct_responsible_exclusion,Unavailable MOE or zero percentage
1351604,"Milner city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1351604,"Milner city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1351604,"Milner city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1351604,"Milner city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1351604,"Milner city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1351604,"Milner city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351660,"Milstead CDP, Georgia",pct_responsible_exclusion,Unavailable MOE or zero percentage
1351660,"Milstead CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1351660,"Milstead CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1351660,"Milstead CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1351660,"Milstead CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1351660,"Milstead CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1351660,"Milstead CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351670,"Milton city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1351670,"Milton city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1351670,"Milton city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1351670,"Milton city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1351670,"Milton city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1351670,"Milton city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
1351670,"Milton city, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1351744,"Mineral Bluff CDP, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1351744,"Mineral Bluff CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1351968,"Mitchell town, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1351968,"Mitchell town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352108,"Molena city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1352108,"Molena city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1352108,"Molena city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1352108,"Molena city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1352108,"Molena city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1352108,"Molena city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1352108,"Molena city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352192,"Monroe city, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
1352192,"Monroe city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1352192,"Monroe city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1352192,"Monroe city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1352192,"Monroe city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1352192,"Monroe city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1352192,"Monroe city, Georgia",story_scale_exclusion,Caregiver count MOE exceeds 50% of estimate
1352304,"Montezuma city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1352304,"Montezuma city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1352304,"Montezuma city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1352304,"Montezuma city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1352304,"Montezuma city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1352304,"Montezuma city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Caregiver count MOE exceeds 50% of estimate
1352304,"Montezuma city, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1352332,"Montgomery CDP, Georgia",pct_responsible_exclusion,Unavailable MOE or zero percentage
1352332,"Montgomery CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1352332,"Montgomery CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1352332,"Montgomery CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1352332,"Montgomery CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1352332,"Montgomery CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1352332,"Montgomery CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352416,"Monticello city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1352416,"Monticello city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1352416,"Monticello city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1352416,"Monticello city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Caregiver count MOE exceeds 50% of estimate
1352416,"Monticello city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1352416,"Monticello city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1352416,"Monticello city, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1352500,"Montrose town, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1352500,"Montrose town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352556,"Moody AFB CDP, Georgia",pct_responsible_exclusion,Unavailable MOE or zero percentage
1352556,"Moody AFB CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1352556,"Moody AFB CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1352556,"Moody AFB CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1352556,"Moody AFB CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1352556,"Moody AFB CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1352556,"Moody AFB CDP, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352668,"Moreland town, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1352668,"Moreland town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1352668,"Moreland town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1352668,"Moreland town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1352668,"Moreland town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1352668,"Moreland town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1352668,"Moreland town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352696,"Morgan city, Georgia",pct_responsible_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1352696,"Morgan city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1352724,"Morganton city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1352724,"Morganton city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1352724,"Morganton city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1352724,"Morganton city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1352724,"Morganton city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1352724,"Morganton city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1352724,"Morganton city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1353004,"Morrow city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1353004,"Morrow city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1353004,"Morrow city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1353004,"Morrow city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1353004,"Morrow city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1353004,"Morrow city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1353004,"Morrow city, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1353032,"Morven city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1353032,"Morven city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1353032,"Morven city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1353032,"Morven city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1353032,"Morven city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1353032,"Morven city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1353032,"Morven city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1353060,"Moultrie city, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Percentage MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Percentage MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1353060,"Moultrie city, Georgia",story_scale_exclusion,Caregiver count MOE exceeds 50% of estimate
1353116,"Mountain City town, Georgia",pct_responsible_exclusion,Unavailable MOE or zero percentage
1353116,"Mountain City town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Missing input or nonpositive denominator
1353116,"Mountain City town, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Missing input or nonpositive denominator
1353116,"Mountain City town, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Missing input or nonpositive denominator
1353116,"Mountain City town, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Missing input or nonpositive denominator
1353116,"Mountain City town, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Missing input or nonpositive denominator
1353116,"Mountain City town, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1353172,"Mountain Park city, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1353172,"Mountain Park city, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1353172,"Mountain Park city, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1353172,"Mountain Park city, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Percentage MOE exceeds 50% of estimate
1353172,"Mountain Park city, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Unavailable MOE or zero percentage
1353172,"Mountain Park city, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Unavailable MOE or zero percentage
1353172,"Mountain Park city, Georgia",story_scale_exclusion,Denominator below story-scale threshold
1353186,"Mountain Park CDP, Georgia",pct_responsible_exclusion,Percentage MOE exceeds 50% of estimate
1353186,"Mountain Park CDP, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
1353186,"Mountain Park CDP, Georgia",percent_responsible_grandparents_six_to_eleven_months_exclusion,Unavailable MOE or zero percentage
1353186,"Mountain Park CDP, Georgia",percent_responsible_grandparents_one_or_two_years_exclusion,Unavailable MOE or zero percentage
1353186,"Mountain Park CDP, Georgia",percent_responsible_grandparents_three_or_four_years_exclusion,Percentage MOE exceeds 50% of estimate
1353186,"Mountain Park CDP, Georgia",percent_responsible_grandparents_five_plus_years_exclusion,Percentage MOE exceeds 50% of estimate
1353186,"Mountain Park CDP, Georgia",story_scale_exclusion,Percentage MOE exceeds 50% of estimate
1353284,"Mount Airy town, Georgia",pct_responsible_exclusion,Caregiver count MOE exceeds 50% of estimate
1353284,"Mount Airy town, Georgia",percent_responsible_grandparents_less_than_six_months_exclusion,Unavailable MOE or zero percentage
